,CASE_SUBMITTED_DAY,CASE_SUBMITTED_MONTH,CASE_SUBMITTED_YEAR,DECISION_DAY,DECISION_MONTH,DECISION_YEAR,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_STATE,EMPLOYER_COUNTRY,SOC_NAME,NAICS_CODE,TOTAL_WORKERS,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_SOURCE,PW_SOURCE_YEAR,PW_SOURCE_OTHER,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,H-1B_DEPENDENT,WILLFUL_VIOLATOR,WORKSITE_STATE,WORKSITE_POSTAL_CODE,CASE_STATUS
18068,9,11,2016,15,11,2016,H1B,BROKEN THREADS INC,NY,UNITED STATES OF AMERICA,MARKETING,424320.0,1,Y,103147.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,104000.0,0.0,Year,N,N,NY,10001,DENIED
18069,30,9,2016,6,10,2016,H1B,AVMET APPLICATION INC,VA,UNITED STATES OF AMERICA,ANALYSTS,541712.0,1,Y,104832.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,106380.0,0.0,Year,N,N,VA,20191,DENIED
18070,15,3,2017,17,3,2017,H1B,SPECTRON LASER CORP,CA,UNITED STATES OF AMERICA,REAL ESTATE,334413.0,1,Y,62941.0,Year,OES,2016.0,NONE,62941.0,0.0,Year,N,N,CA,90505,DENIED
18071,7,4,2017,12,4,2017,H1B,ATKINS NORTH AMERICA INC,FL,UNITED STATES OF AMERICA,COUNSELORS,541990.0,1,Y,67700.0,Year,Other,2016.0,WILLIS TOWERS WATSON SURVEY,67700.0,81000.0,Year,N,N,TX,77094,DENIED
18072,24,1,2017,26,1,2017,H1B,DELOITTE CONSULTING LLP,PA,UNITED STATES OF AMERICA,ENTERTAINMENT,54161.0,15,Y,82056.0,Year,OES,2016.0,NONE,104000.0,156000.0,Year,N,N,MA,1701,DENIED
18073,17,1,2017,19,1,2017,E3 Australian,PAX LABS INC,CA,UNITED STATES OF AMERICA,MARKETING,335210.0,1,Y,127150.0,Year,OES,2016.0,NONE,135000.0,0.0,Year,,,CA,94110,DENIED
18074,21,3,2017,24,3,2017,H1B,TENSEGRITY LAW GROUP LLP,CA,UNITED STATES OF AMERICA,SCIENTIST,541110.0,1,Y,178110.0,Year,OES,2015.0,NONE,260000.0,0.0,Year,N,N,CA,94065,DENIED
18075,24,2,2017,28,2,2017,H1B,NEUROLOGICA CORP,MA,UNITED STATES OF AMERICA,MARKETING,54121.0,1,Y,47500.0,Year,Other,2017.0,EMPLOYER PROVIDED,47500.0,0.0,Year,N,N,MA,1923,DENIED
18076,2,3,2017,6,3,2017,H1B,INTEGRATED DEVICE TECHNOLOGY INC,CA,UNITED STATES OF AMERICA,MARKETING,33441.0,1,Y,142618.0,Year,Other,2017.0,RADFORD GLOBAL SURVEY,144200.0,0.0,Year,N,N,CA,95138,DENIED
18077,11,4,2017,17,4,2017,H1B,DESIFLORA LLC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,561990.0,1,N,35.76,Hour,Other,2016.0,OFLC ONLINE DATA CENTER,35.76,0.0,Hour,N,N,NJ,7836,DENIED
18078,15,3,2017,21,3,2017,H1B,AZKET E INTELLIGENCE LLC,TX,UNITED STATES OF AMERICA,ANALYSTS,541511.0,4,Y,45.75,Hour,Other,2016.0,OFLC ONLINE DATA CENTER,38.0,46.0,Hour,N,N,TX,75062,DENIED
18079,14,3,2017,16,3,2017,H1B,DOUGLAS R LALLY PC,PA,UNITED STATES OF AMERICA,SCIENTIST,541110.0,1,N,30.27,Hour,OES,2017.0,OFLC ONLINE DATA CENTER,31.0,0.0,Hour,N,N,PA,19046,DENIED
18080,15,3,2017,17,3,2017,H1B,MASSACHUSETTS INSTITUTE OF TECHNOLOGY MIT,MA,UNITED STATES OF AMERICA,REAL ESTATE,6113.0,1,Y,69460.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,153000.0,0.0,Year,N,N,MA,2139,DENIED
18081,31,1,2017,3,2,2017,E3 Australian,FLIGHT CENTRE USA HOLDING CORP,NJ,UNITED STATES OF AMERICA,MARKETING,561510.0,1,Y,212430.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,240000.0,0.0,Year,,,NJ,7645,DENIED
18082,17,3,2017,21,3,2017,H1B,KEYMOUZ TECHNOLOGIES INC,TX,UNITED STATES OF AMERICA,EDUCATION,541511.0,1,Y,67184.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,68000.0,0.0,Year,N,N,TX,77450,DENIED
18083,10,3,2017,15,3,2017,H1B,IET INC,OH,UNITED STATES OF AMERICA,MATHEMATICIANS AND STATISTICIANS,541330.0,1,Y,50066.0,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,50100.0,0.0,Year,N,N,OH,43614,DENIED
18084,27,10,2016,1,11,2016,H1B1 Chile,CANDLELIGHT HOMES LLC,UT,UNITED STATES OF AMERICA,MARKETING,23611.0,1,Y,62234.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,66000.0,0.0,Year,,,UT,84095,DENIED
18085,18,3,2017,24,3,2017,H1B,JNK TRADING,NJ,UNITED STATES OF AMERICA,ANALYSTS,4249.0,1,N,41.86,Hour,Other,2016.0,OFLC ONLINE DATA CENTER,35000.0,0.0,Year,N,N,NJ,7403,DENIED
18086,4,1,2017,6,1,2017,H1B,NIAGARA UNIVERSITY,NY,UNITED STATES OF AMERICA,ANALYSTS,611310.0,1,Y,61093.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,98000.0,0.0,Year,N,N,NY,14109,DENIED
18087,28,12,2016,29,12,2016,H1B,VITANE PHARMACEUTICALS INC,NY,UNITED STATES OF AMERICA,SCIENTIST,325412.0,1,Y,65000.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,65000.0,0.0,Year,N,N,NY,10920,DENIED
18088,15,6,2017,21,6,2017,H1B,LOGIC INFORMATION SYSTEMS INC,MN,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,80808.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,86940.0,0.0,Year,N,N,MN,55431,DENIED
18089,12,1,2017,17,1,2017,H1B,THE BANK OF NEW YORK MELLON,PA,UNITED STATES OF AMERICA,SCIENTIST,523110.0,1,Y,79581.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,96153.0,0.0,Year,N,N,PA,15258,DENIED
18090,2,3,2017,7,3,2017,H1B,MUHAMMAD AKRAM CPA PLLC,NC,UNITED STATES OF AMERICA,MARKETING,5412.0,1,N,31.11,Hour,Other,2017.0,OFLC ONLINE DATA CENTER,31.11,0.0,Hour,N,N,NC,27511,DENIED
18091,1,3,2017,6,3,2017,H1B,EDUCATIONAL SOLUTIONS COMPANY,OH,UNITED STATES OF AMERICA,MARKETING,611710.0,1,Y,36041.0,Year,Other,2016.0,OHIO DEPARTMENT ,36041.0,0.0,Year,N,N,OH,43212,DENIED
18092,12,1,2017,19,1,2017,H1B,BRONSON METHODIST HOSPITAL,MI,UNITED STATES OF AMERICA,ANALYSTS,622110.0,1,Y,109117.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,25000.0,0.0,Year,N,N,MI,49007,DENIED
18093,1,3,2017,7,3,2017,H1B,ADV,FL,UNITED STATES OF AMERICA,ANALYSTS,622110.0,1,Y,29.53,Hour,OES,2017.0,OFLC ONLINE DATA CENTER,28.21,0.0,Hour,N,N,FL,32803,DENIED
18094,16,12,2016,22,12,2016,H1B,COMPREHEND SYSTEMS INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,136573.0,Year,OES,2016.0,NONE,137000.0,0.0,Year,N,N,CA,94063,DENIED
18095,25,1,2017,27,1,2017,H1B,DELOITTE CONSULTING LLP,PA,UNITED STATES OF AMERICA,MATHEMATICIANS AND STATISTICIANS,54161.0,15,Y,59779.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,58000.0,86000.0,Year,N,N,IL,60606,DENIED
18096,19,5,2017,24,5,2017,H1B,OU INTERESTS INC,CA,UNITED STATES OF AMERICA,ENTERTAINMENT,531390.0,1,Y,103700.0,Year,Other,2016.0,WILLIS TOWERS WATSON SURVEY,103700.0,0.0,Year,N,N,CA,94111,DENIED
18097,19,3,2017,20,3,2017,H1B,BTREE SOLUTIONS INC,VA,UNITED STATES OF AMERICA,SCIENTIST,54151.0,1,Y,63315.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,64000.0,0.0,Year,Y,N,VA,20170,DENIED
18098,31,3,2017,4,4,2017,H1B,ROBERT BARNES,FL,UNITED STATES OF AMERICA,SCIENTIST,722513.0,1,Y,11.37,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,11.5,15.0,Hour,N,N,FL,32514,DENIED
18099,17,3,2017,21,3,2017,H1B,KEYMOUZ TECHNOLOGIES INC,TX,UNITED STATES OF AMERICA,DOCTORS,541511.0,1,Y,67184.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,68000.0,0.0,Year,N,N,TX,77450,DENIED
18100,9,3,2017,13,3,2017,H1B,INFORICK CORP,NY,UNITED STATES OF AMERICA,DOCTORS,541511.0,1,N,26.88,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,26.88,0.0,Hour,N,N,NY,11415,DENIED
18101,2,5,2017,4,5,2017,H1B,HOUSTON INDEPENDENT SCHOOL DISTRICT,TX,UNITED STATES OF AMERICA,EDUCATION,611110.0,1,Y,46390.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,51500.0,0.0,Year,N,N,TX,77020,DENIED
18102,7,3,2017,9,3,2017,H1B,THE UNIVERSITY OF GEORGIA,GA,UNITED STATES OF AMERICA,REPORTERS AND CORRESPONDENTS,611310.0,1,Y,38830.0,Year,OES,2017.0,NONE,42560.0,0.0,Year,N,N,GA,30602,DENIED
18103,27,2,2017,2,3,2017,H1B,SUSTAINABLE SYSTEMS LLC CONSULTING,IL,UNITED STATES OF AMERICA,MATHEMATICIANS AND STATISTICIANS,541330.0,2,Y,53990.0,Year,Other,2016.0,US BUREAU OF LABOR STATISTICS OCCUPATIONAL EMPLOYMENT STATISTICS,56160.0,0.0,Year,Y,N,IL,60504,DENIED
18104,10,3,2017,15,3,2017,H1B,ROCKET BALL LTD,TX,UNITED STATES OF AMERICA,HEALTHCARE,711211.0,1,Y,40331.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,40331.0,0.0,Year,N,N,TX,77002,DENIED
18105,18,5,2017,23,5,2017,H1B,MOREHEAD STATE UNIVERSITY,KY,UNITED STATES OF AMERICA,EDUCATION,611310.0,1,Y,50752.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,N,N,KY,40351,DENIED
18106,4,12,2016,6,12,2016,H1B,COMMONWEALTH UTILITIES CORPORATION,MP,UNITED STATES OF AMERICA,MARKETING,926130.0,1,Y,76396.0,Year,Other,2014.0,COMMONWEALTH UTILITIES CORPORATION,76396.0,0.0,Year,N,N,MP,96950,DENIED
18107,28,10,2016,2,11,2016,H1B,EMERALD FIRE LLC,WA,UNITED STATES OF AMERICA,MARKETING,238990.0,1,Y,47.97,Hour,CBA,2016.0,OFLC ONLINE DATA CENTER,47.97,72.49,Hour,N,N,WA,98329,DENIED
18108,16,3,2017,23,3,2017,H1B,MASS OPTOMETRIC ASSOCIATES PLLC,MA,UNITED STATES OF AMERICA,ANALYSTS,621320.0,1,Y,72738.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,72738.0,100000.0,Year,N,N,MA,2148,DENIED
18109,3,2,2017,7,2,2017,H1B,UBS BUSINESS SOLUTIONS US LLC,TN,UNITED STATES OF AMERICA,PUBLIC RELATIONS,523110.0,1,Y,60200.0,Year,Other,2016.0,WILLIS TOWERS WATSON SURVEY,57000.0,70000.0,Year,N,N,TN,37067,DENIED
18110,8,3,2017,13,3,2017,H1B,THE METROHEALTH SYSTEM,OH,UNITED STATES OF AMERICA,MULTIMEDIA ARTISTS AND ANIMATORS,622110.0,1,Y,54512.0,Year,OES,2016.0,AAMC SURVEY OF RESIDENT FELLOW STIPENDS,55268.0,0.0,Year,N,N,OH,44109,DENIED
18111,25,1,2017,31,1,2017,H1B,IMPETUS TECHNOLOGIES INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,108514.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,105000.0,0.0,Year,N,N,AZ,85054,DENIED
18112,25,5,2017,31,5,2017,H1B,NORTHWESTERN UNIVERSITY,IL,UNITED STATES OF AMERICA,SURVEYORS,611310.0,1,Y,41434.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,55242.0,0.0,Year,N,N,IL,60611,DENIED
18113,29,9,2016,4,10,2016,H1B,GLOBE TRAILERS TRANSPORT SYSTEMS,FL,UNITED STATES OF AMERICA,IT MANAGERS,333992.0,1,Y,39.25,Hour,Other,2016.0,OFLC ONLINE DATA CENTER,38.0,0.0,Hour,N,N,FL,34203,DENIED
18114,17,5,2017,23,5,2017,H1B,EQUINE PROPERTY INVESTMENT LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,5311.0,1,N,39.22,Hour,OES,2016.0,NONE,40.0,0.0,Hour,N,N,TX,75001,DENIED
18115,6,12,2016,7,12,2016,H1B,MILLCREEK ENGINEERING COMPANY,UT,UNITED STATES OF AMERICA,SCIENTIST,541330.0,1,Y,88587.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,97000.0,0.0,Year,N,N,UT,84117,DENIED
18116,17,11,2016,22,11,2016,H1B,NEBRASKA FURNITURE MART INC,NE,UNITED STATES OF AMERICA,HEALTHCARE,442110.0,1,Y,98051.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,104852.54,0.0,Year,N,N,NE,68114,DENIED
18117,28,3,2017,3,4,2017,H1B,SFORCE INFOTECH INC,TX,UNITED STATES OF AMERICA,ECONOMISTS,541511.0,1,Y,68827.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,72000.0,0.0,Year,N,N,TX,75033,DENIED
18118,17,2,2017,22,2,2017,H1B,DELOITTE CONSULTING LLP,PA,UNITED STATES OF AMERICA,DOCTORS,54161.0,15,Y,47299.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,62379.0,0.0,Year,N,N,FL,32746,DENIED
18119,17,3,2017,23,3,2017,H1B,PALM BEACH ACCOUNTABLE CARE ORGANIZATION LLC,FL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,561110.0,1,Y,53394.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,55000.0,0.0,Year,N,N,FL,33406,DENIED
18120,8,2,2017,14,2,2017,H1B,MAXX SPORTS TECHNOLOGIES LTD,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,16700.0,Bi-Weekly,OES,2016.0,NONE,16700.0,0.0,Bi-Weekly,N,N,TX,77380,DENIED
18121,3,3,2017,8,3,2017,H1B,TECH LONG INC,GA,UNITED STATES OF AMERICA,MARKETING,333993.0,2,Y,58885.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,58885.0,0.0,Year,N,N,GA,30096,DENIED
18122,17,1,2017,18,1,2017,H1B,ASPIRANTSPRO IT SOLUTIONS LLC,FL,UNITED STATES OF AMERICA,HEALTHCARE,561311.0,1,Y,59000.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,72000.0,0.0,Year,N,N,TX,78664,DENIED
18123,7,2,2017,13,2,2017,H1B,CITYSCAPE ENGINEERING PLLC,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541330.0,1,N,28.26,Hour,OES,2017.0,OFLC ONLINE DATA CENTER,28.26,0.0,Hour,N,N,NY,11050,DENIED
18124,11,3,2017,16,3,2017,H1B,EMBLEMATIC TECH SOLUTIONS LLC,MN,UNITED STATES OF AMERICA,ENGINEERS,541512.0,1,Y,71781.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,72000.0,0.0,Year,N,N,NY,37402,DENIED
18125,24,3,2017,28,3,2017,H1B,FIRST FLIGHT FARM,TX,UNITED STATES OF AMERICA,SALES AND RELATED WORKERS,112920.0,1,Y,35318.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,35500.0,0.0,Year,N,N,TX,78006,DENIED
18126,14,3,2017,16,3,2017,H1B,DAMATO CONVERSANO INC,WA,UNITED STATES OF AMERICA,SCIENTIST,541330.0,1,Y,51282.0,Year,Other,2017.0,ZWEIG GROUP SALARY SURVEY,56375.0,0.0,Year,N,N,OR,97204,DENIED
18127,9,5,2017,11,5,2017,H1B,PAYPAL INC,CA,UNITED STATES OF AMERICA,SCIENTIST,522320.0,1,Y,124979.0,Year,Other,2017.0,RADFORD GLOBAL SURVEY,145000.0,0.0,Year,N,N,CA,95131,DENIED
18128,4,11,2016,9,11,2016,E3 Australian,ANGEL PLAYING CARDS USA INC,WA,UNITED STATES OF AMERICA,COUNSELORS,453220.0,1,Y,79955.0,Year,OES,2016.0,NONE,100000.0,200000.0,Year,,,WA,98188,DENIED
18129,3,4,2017,6,4,2017,H1B,TATA CONSULTANCY SERVICES LIMITED,MD,UNITED STATES OF AMERICA,MARKETING,541511.0,1,Y,72000.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,64501.0,94500.0,Year,Y,N,TX,78288,DENIED
18130,2,11,2016,4,11,2016,H1B,SAPIENT CORPORATION,MA,UNITED STATES OF AMERICA,SCIENTIST,541512.0,1,Y,94141.0,Year,OES,2016.0,NONE,151198.9,0.0,Year,N,N,CA,94598,DENIED
18131,24,1,2017,27,1,2017,H1B,ALFALFA NAIL SUPPLY INC,LA,UNITED STATES OF AMERICA,LOGISTICIANS,446120.0,1,Y,33530.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,37000.0,0.0,Year,N,N,LA,70815,DENIED
18132,22,3,2017,28,3,2017,H1B,LNG BUILDERS LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,236220.0,1,Y,59238.0,Year,OES,2016.0,NONE,1153.85,0.0,Week,N,N,TX,76112,DENIED
18133,28,12,2016,4,1,2017,H1B,ROBERT B LARKEY CPA,FL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,5412.0,1,N,21.46,Hour,Other,2016.0,OFLC ONLINE DATA CENTER,21.5,0.0,Hour,N,N,FL,33156,DENIED
18134,19,3,2017,23,3,2017,H1B,OPEN IT LABS LLC,NJ,UNITED STATES OF AMERICA,MANAGERS,541511.0,1,Y,70221.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,70221.0,0.0,Year,N,N,NJ,8859,DENIED
18135,13,3,2017,15,3,2017,H1B,MNA COMPUTERS INC,IL,UNITED STATES OF AMERICA,FINANCE,56131.0,1,Y,42.42,Hour,OES,2015.0,NONE,50.0,60.0,Hour,N,N,IL,60440,DENIED
18136,26,1,2017,31,1,2017,H1B,NORTHERN NEVADA MEDICAL GROUP LLC,NV,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,621111.0,1,Y,146744.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,400000.0,550000.0,Year,N,N,NV,89434,DENIED
18137,25,5,2017,31,5,2017,H1B,FIVE STAR CARS LLC,CT,UNITED STATES OF AMERICA,OFFICE CLERKS,81111.0,1,Y,18.5,Hour,OES,2016.0,NONE,15.0,26.0,Hour,N,N,CT,6450,DENIED
18138,25,4,2017,1,5,2017,E3 Australian,SAME PAIGE COMMUNICATIONS LLC,NY,UNITED STATES OF AMERICA,DOCTORS,54182.0,1,Y,62768.0,Year,Other,2017.0,GLASSDOOR SALARY,65000.0,0.0,Year,N,N,NY,10001,DENIED
18139,24,3,2017,27,3,2017,H1B,CYIENT INC,CT,UNITED STATES OF AMERICA,SCIENTIST,541512.0,25,Y,79456.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,79456.0,0.0,Year,N,N,WA,98108,DENIED
18140,16,3,2017,21,3,2017,H1B,UNITED STATES DEPARTMENT OF AGRICULTURE,FL,UNITED STATES OF AMERICA,HEALTHCARE,541710.0,1,Y,33904.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,63909.0,0.0,Year,N,N,FL,34945,DENIED
18141,9,3,2017,13,3,2017,H1B,DELOITTE CONSULTING LLP,PA,UNITED STATES OF AMERICA,DOCTORS,54161.0,15,Y,93662.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,98000.0,0.0,Year,N,N,TX,78232,DENIED
18142,13,6,2017,16,6,2017,H1B,PAMTEN INC,NJ,UNITED STATES OF AMERICA,SCIENTIST,541511.0,1,Y,69056.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70000.0,0.0,Year,Y,N,GA,30309,DENIED
18143,14,12,2016,16,12,2016,H1B,THE UNIVERSITY OF TENNESSEE KNOXVILLE,TN,UNITED STATES OF AMERICA,SCIENTIST,611310.0,1,Y,31250.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,65100.12,0.0,Year,N,N,TN,37996,DENIED
18144,1,2,2017,7,2,2017,H1B,JAITRA INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,78957.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,100000.0,0.0,Year,Y,N,NJ,8869,DENIED
18145,22,3,2017,27,3,2017,H1B,QULTEK CONSULTANTS INC,FL,UNITED STATES OF AMERICA,SALES AND RELATED WORKERS,54133.0,1,Y,21.18,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,25.0,0.0,Hour,N,N,OH,45449,DENIED
18146,11,2,2017,16,2,2017,H1B,ANTHONY J CASSAR CPA PC,NY,UNITED STATES OF AMERICA,ENGINEERS,5412.0,1,Y,56451.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,56451.0,0.0,Year,N,N,NY,11747,DENIED
18147,23,5,2017,25,5,2017,H1B,VIDANT MEDICAL GROUP LLC,NC,UNITED STATES OF AMERICA,SCIENTIST,621111.0,1,Y,224162.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,187200.0,550000.0,Year,N,N,NC,27910,DENIED
18148,9,3,2017,16,3,2017,H1B,ST THOMAS UNIVERSITY INC,FL,UNITED STATES OF AMERICA,ANALYSTS,611310.0,1,Y,58800.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,62500.0,0.0,Year,N,N,FL,33054,DENIED
18149,8,3,2017,10,3,2017,H1B,INDEPENDENT LIVING SYSTEMS LLC,FL,UNITED STATES OF AMERICA,HEALTHCARE,92312.0,1,Y,74651.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,76945.96,0.0,Year,N,N,FL,33126,DENIED
18150,24,3,2017,31,3,2017,H1B,MEDINNOVA USA INC,NY,UNITED STATES OF AMERICA,ANALYSTS,54161.0,3,N,31.0,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,28.0,0.0,Hour,N,N,NY,10005,DENIED
18151,20,2,2017,23,2,2017,H1B,SUKHCHAN ALLIANCE LLC,MD,UNITED STATES OF AMERICA,MARKETING,54161.0,1,Y,11.11,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,14.0,0.0,Hour,N,N,MD,20817,DENIED
18152,2,3,2017,6,3,2017,H1B,AETERNO INC,NC,UNITED STATES OF AMERICA,MARKETING,52392.0,1,Y,72696.0,Year,OES,2016.0,NONE,7000.0,0.0,Month,N,N,NC,28270,DENIED
18153,27,1,2017,1,2,2017,H1B,KANDOR DENTAL PA,FL,UNITED STATES OF AMERICA,PUBLIC RELATIONS,621210.0,1,Y,78770.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,78770.0,0.0,Year,N,N,FL,32765,DENIED
18154,21,2,2017,23,2,2017,H1B,GIGPEAK INC,CA,UNITED STATES OF AMERICA,MARKETING,334400.0,1,Y,100748.0,Year,Other,2017.0,SALARY,119350.0,0.0,Year,N,N,CA,95134,DENIED
18155,9,2,2017,15,2,2017,H1B,SANDVICK ARCHITECTS INC,OH,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541310.0,1,Y,63378.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,49858.0,65000.0,Year,N,N,OH,44113,DENIED
18156,11,10,2016,13,10,2016,H1B,SHINE DENTAL LLC,NM,UNITED STATES OF AMERICA,COUNSELORS,621210.0,1,Y,145725.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,180000.0,0.0,Year,N,N,NM,88240,DENIED
18157,13,6,2017,16,6,2017,H1B,MARKETO INC,CA,UNITED STATES OF AMERICA,SCIENTIST,519190.0,1,Y,136573.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,105565.0,162000.0,Year,N,N,CA,94404,DENIED
18158,20,4,2017,25,4,2017,H1B,EMC CORPORATION,TX,UNITED STATES OF AMERICA,SCIENTIST,541511.0,1,Y,103233.0,Year,Other,2016.0,RADFORD GLOBAL SURVEY,103233.0,128700.0,Year,N,N,CA,95054,DENIED
18159,17,3,2017,24,3,2017,H1B,NAVAZON CONSULTING LLC,WA,UNITED STATES OF AMERICA,ANALYSTS,5416.0,1,Y,34.45,Hour,OES,2016.0,NONE,34.75,0.0,Hour,N,N,WA,98101,DENIED
18160,9,11,2016,15,11,2016,H1B,GROUPON INC,IL,UNITED STATES OF AMERICA,MARKETING,454111.0,1,Y,91853.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70000.0,110000.0,Year,N,N,WA,98101,DENIED
18161,28,11,2016,30,11,2016,H1B,PAYPAL INC,CA,UNITED STATES OF AMERICA,MARKETING,522320.0,1,Y,123989.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,205000.0,0.0,Year,N,N,CA,95131,DENIED
18162,2,6,2017,7,6,2017,H1B,FLUX SXHWEIB UND LOTSTOFFE USA LLC,MO,UNITED STATES OF AMERICA,PUBLIC RELATIONS,331313.0,1,Y,53394.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,52478.0,0.0,Year,N,N,MO,65026,DENIED
18163,13,3,2017,17,3,2017,H1B1 Chile,BIG IDEAS FOR SMALL PEOPLE II LLC,FL,UNITED STATES OF AMERICA,ANALYSTS,6244.0,1,Y,12.06,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,12.0,0.0,Hour,N,N,FL,33132,DENIED
18164,3,3,2017,7,3,2017,H1B,DIVENSI INC,WA,UNITED STATES OF AMERICA,MARKETING,541511.0,1,Y,65666.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,80000.0,0.0,Year,Y,N,WA,98007,DENIED
18165,22,6,2017,28,6,2017,H1B,TENSORCOM INC,CA,UNITED STATES OF AMERICA,ENGINEERS,334413.0,1,Y,76100.0,Year,Other,2016.0,CUSTOM SURVEY,80933.0,107532.0,Year,N,N,CA,92121,DENIED
18166,4,5,2017,9,5,2017,H1B,THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,TN,UNITED STATES OF AMERICA,SCIENTIST,611310.0,1,Y,58104.0,Year,Other,2017.0,AAMC SURVEY OF RESIDENT FELLOW STIPENDS,58104.0,0.0,Year,N,N,TN,38163,DENIED
18167,21,3,2017,23,3,2017,H1B,QUINTILES INC,NC,UNITED STATES OF AMERICA,SCIENTIST,325411.0,1,Y,105622.0,Month,OES,2016.0,OFLC ONLINE DATA CENTER,125000.0,0.0,Year,N,N,NC,27560,DENIED
18168,20,3,2017,24,3,2017,H1B,PROSOFT TECHNOLOGIES INC,GA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,54662.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,55000.0,0.0,Year,Y,N,MD,20852,DENIED
